Symbol	D_TGFb_R1
RFX7	7.354410426
CDCP1	7.901573768
PAPOLG	6.738209137
C12orf43	7.834477841
RANBP17	5.087885643
BCL11B	4.741383833
CASD1	7.769134949
LRRC19	3.577354924
SLC30A5	8.304321083
CCDC71	5.957553357
TTC23	6.367820844
STAG3L4	6.95626628
NT5DC2	8.190402616
MRPS15	9.882957863
MRPS11	8.899330953
MRPL41	8.458902983
MRPL40	9.763789425
MRPL34	8.960596399
MRPL11	9.05118099
MRPL9	9.769849108
NDRG4	6.364556302
SLC26A10P	4.937953469
PINK1	8.454498356
REEP1	5.741210912
ACD	8.925978386
MRPL44	7.793434225
VPS33A	6.844163895
NOL6	6.934638296
TMEM135	8.499756863
JMJD4	6.881607826
KRI1	6.8126053
MARCKSL1	11.04251544
UPF3B	7.24784783
UPF3A	7.861093106
RSRC2	9.574013417
INTS3	6.280077422
SOWAHC	9.315688099
WNK1	7.613020016
NADK	7.690275826
ZFP69B	5.818110117
SPATS2	7.746494919
CPLANE1	4.869769745
MPPE1	7.388599781
COA7	8.394407813
PYCR3	6.772880881
UBE2Z	9.175130914
C8orf33	8.007174085
PHACTR4	7.305910004
BRD9	8.268107947
CAPRIN2	8.731660225
ZSCAN18	6.246000757
GRAMD2B	7.905423598
AACS	9.009484586
ZBTB10	6.213123813
ZNF747	6.013878064
DLK2	7.002792368
ANTKMT	8.211187565
DDRGK1	9.109201799
MRPS34	8.919337118
CENPBD2P	8.015654866
RASL11B	5.951276843
ZFTA	7.851488008
LRRC61	5.951276574
CYP4F12	5.368947679
TRAK2	8.765561788
SLC2A11	5.377780763
MTMR9	7.750467012
DUSP26	5.430485571
CRELD1	6.052096548
MRPL57	9.181436418
COLEC11	4.899088359
OTUB2	5.786173227
PCYOX1L	6.998783889
YIPF2	7.515805772
PRR14	6.910041813
HROB	6.143451129
CYREN	9.113654853
GDAP1L1	5.212698261
RHPN1-AS1	5.63086028
LRFN4	6.863691755
AUNIP	7.348077724
VKORC1	10.65448849
MIS12	9.023369704
CUEDC2	9.425270537
METRN	6.835767154
DBNDD1	6.296568984
DDX50	8.708307795
CAMKV	5.566098843
DDA1	8.48919406
GGCT	10.72363666
GID4	6.981834709
CENPM	8.413113922
TMEM106C	9.513088193
NUP37	8.573943684
FNDC11	5.199912166
AHNAK	9.694652952
AFG2B	7.299437677
ERI3	7.909558037
INTS15	7.494057647
NABP2	7.422957505
KXD1	8.264463353
PVRIG	4.9788512
ZFYVE21	9.072225899
DDX54	6.662541841
TSEN34	9.803436273
KCTD15	7.075136018
SECISBP2	7.190656601
NOC4L	8.040842352
ALG8	10.27357885
TRPM8	4.755164926
PRRG4	6.606286813
PRRG3	4.729367968
ASPSCR1	7.084493316
TMEM223	8.181130678
ATG9A	7.890234391
FTO	8.859732662
POGLUT2	8.474447497
ELOVL6	7.36524453
FASTKD3	8.800389875
TMEM109	9.106897003
C2orf49	7.262304426
DSCC1	7.334395333
DCTPP1	10.4724473
C1orf50	7.584236387
CCDC86	8.564660007
MLPH	10.35016229
WDR77	8.887751329
SLC25A23	6.552791024
SMIM7	7.913232037
ALG12	6.136401806
ZNF426	5.943228839
TMUB2	7.339903327
TRAPPC6A	7.145201265
METTL22	7.749421729
CARD14	5.387945016
CHAC1	6.481469957
BBLN	7.790133176
CSTPP1	7.994802531
C1orf116	5.694180195
TAF1D	7.104879729
MAPKAP1	8.232299288
DHX58	5.396308319
NDUFAF5	7.522544364
TMEM185B	8.421879481
APOO	9.062704091
RETREG2	7.848427355
DERL1	9.532152492
CCDC28B	5.477934082
MBOAT7	7.708458778
PPDPF	8.815684631
CHCHD7	8.443974226
FKRP	6.431304817
MMP28	4.834980024
ZSCAN5A	6.901854178
FA2H	5.163113569
GDPD3	6.290458429
DHRS11	6.285453872
TNIP2	8.114869187
PLEKHF1	6.330697232
MFSD11	7.750838447
GNPTAB	7.720769906
NOL12	7.132954876
LINC01711	6.06138875
TMEM243	9.031248027
LILRP2	4.205187956
C1orf35	7.536341268
PRR15L	4.761791467
RBM42	8.863146562
CENPO	7.571617763
BRME1	6.226825372
CRELD2	9.704615505
ZNF343	5.558603619
FBXL15	6.809070983
ZNF576	7.210851351
THTPA	7.049922838
EFHD2	8.468971476
TTPAL	8.67586472
BRCC3	7.668569065
FSD1	7.041392364
TMEM43	9.051920222
THOC6	7.590358052
ZNF557	5.414609386
CPLANE2	5.877060052
ZXDC	6.478031817
BHLHE41	6.852448903
HMGN5	5.907875
FCRL2	4.92722157
B3GNT4	6.416036077
BCL2L14	4.337523965
NOX5	6.258139083
GLB1L	6.132981901
KREMEN2	6.18537219
ZBED2	8.462032752
LRFN3	6.244385814
CYBC1	8.063996608
HAUS3	7.839083851
LRRC2	3.831820804
FYCO1	6.804946895
BIRC7	6.184050538
WDR25	6.467403708
PAGR1	8.612134776
RIPOR1	7.918320359
MAIP1	9.908009821
NKAIN1	5.296010056
GCC1	7.657822073
ATP13A3	7.274178775
TTC13	7.729324423
EPS8L3	5.421386088
ABHD8	5.676712979
CDC73	7.839870241
SLC52A2	9.081363505
SPAG16	6.9673315
TMEM231	6.580820207
CORO7	6.009842824
CHPF	6.930491279
CARS2	6.962126491
RNF128	5.080645363
MRPL24	9.613672313
ARMH3	6.09534466
MUL1	7.843243979
SAP130	8.394130984
OBI1	7.655566396
CEP97	6.56846844
TCTN1	7.436716001
ADIPOR2	10.02275138
CERS4	5.411465227
PGBD5	6.271920854
RIC3	4.511425073
VCPKMT	7.942059151
ACSS3	4.003444815
NAA16	6.770829081
CCNJL	6.414531203
HMBOX1	7.464387128
RNASEH2B	6.56364258
SNRNP25	10.00858685
GALNT14	8.255579296
DCPH1	9.397365803
NDNF	5.074959672
OGFRL1	8.376167108
SH3TC2	4.279146979
OCEL1	7.78767787
C1orf54	5.305880362
EFL1	8.476148245
FAM184A	4.454824181
SCRN3	4.808646524
CCDC121	4.405602009
ARMC7	6.46068434
TMEM53	7.011753208
C22orf46P	5.229497197
ROGDI	6.924521638
ARSJ	7.154126171
CHMP6	7.176872065
SRD5A3	6.049216921
CLXN	4.170066272
PANK3	8.511671934
AKIRIN1	8.800215868
MCPH1	5.479244769
MAP7D3	6.503710748
USB1	7.577016985
RHBDF2	6.937969156
TMEM204	5.503094044
HECTD3	7.2149116
BEND5	4.467533208
RPAP3	8.392834858
ARHGAP10	7.097852624
DYNC2H1	6.547975761
HSPBAP1	6.826622515
ICE2	6.605676485
DHX40	9.19558405
PLEKHF2	8.240427274
PARP8	6.103425603
C3orf52	7.868229016
TUT7	7.110604059
NLRX1	7.275108212
FN3KRP	9.456598742
ZNF329	6.897257325
FASTKD1	9.027310732
OGFOD2	6.842677273
SMC6	7.823462573
VTCN1	4.525204434
CENPU	8.569702483
ZDHHC14	5.72031119
MSANTD2	7.205418755
SAP30L	7.856432247
STEAP4	4.316640839
GAL3ST4	5.606636304
QTRT2	7.170852435
YRDC	8.701311595
MANEA	6.436914189
GALNT12	6.359535371
ZC2HC1C	5.810126222
RIOX1	8.592917962
OGFOD3	7.405625109
TOP6BL	6.60409694
LRRK1	5.76615528
NOL9	7.915944114
COLGALT1	8.18197044
MORC4	8.304593106
IPO4	8.355341635
QTMAN	6.536479131
IGFLR1	7.016628127
CCDC51	8.443381447
NPEPL1	7.068070798
PPCS	9.335926638
TBL1XR1	8.742091712
VPS37B	8.3083004
ANKRD55	4.144944986
SUV39H2	5.529741479
THAP9	5.291662282
WDR59	7.878598231
LIN28A	3.909361708
PALB2	7.973461374
SH3D21	5.827709785
NSUN7	4.635513289
NARS2	9.018197867
E2F8	7.309935701
KCTD17	6.651545535
TBC1D17	6.367016724
TEFM	8.116453759
BBS10	7.164221963
TTLL7	5.676007148
ZBBX	3.831547134
CCDC7	4.725700141
DIPK2B	4.902802876
ZNF419	7.24228352
CLIP4	7.726204152
ECHDC3	6.818974874
ADGB	3.767862573
LMAN1L	5.907189965
ZNF385D	4.348190976
SLC25A22	6.800725965
ZFAND1	9.391466397
SNIP1	7.240838571
ASB13	7.740356247
ZNF750	3.638107028
DHRS12	6.07098678
ZNF668	6.409263455
GEMIN7	7.467258967
C1orf115	5.949911076
ISOC2	8.624949588
ELMO3	5.827677406
KATNBL1	7.152810645
TXNDC15	9.235773225
MCTP1	5.781763931
GRTP1	5.080482846
ZFHX4	5.697677763
ACBD4	5.984786717
MICALL2	7.090103635
CCDC82	6.586500717
DRC11	4.184027362
LRRC31	3.792700214
SUGCT	6.105159196
MYH14	5.868897147
KLHL36	7.057715564
ZNF665	6.685076519
CLMN	5.119514368
FBXO31	6.751560527
GSDMD	7.590457526
SPRING1	7.841511092
ALG9	7.721409933
ZNF408	7.183057857
UGT2A3	3.453761521
CARF	4.589877554
SHCBP1	9.426823738
HHIPL2	6.051412963
HPS6	8.15211164
VASH2	5.681835065
GSTCD	6.386313576
PTCD2	7.165362378
SLTM	8.724509306
MMRN2	4.429195935
EHMT1	6.921093293
AGMAT	6.305606652
NIPAL2	6.530167221
TLE6	5.479096316
MOB3B	7.186157473
ZNF552	6.142432862
DNAI4	4.807460078
CATSPERB	4.125111799
ARHGAP28	4.55699873
CAMKMT	5.55011073
EFCC1	4.448077427
METTL8	7.361121319
NAA40	7.617059335
ZMYM1	7.258488271
KDM8	5.068857277
QSER1	6.841386642
GEMIN6	9.11497924
PEAK1	6.97574115
LONRF3	5.730386414
PIP4K2C	9.303670433
TMC5	4.758739384
CCDC102B	3.376046446
AGBL2	4.468159925
ZBTB3	6.061013872
FAM124B	4.191250289
RNF122	5.957928124
CFAP69	5.656583156
SLC68A1	5.785407734
CSPP1	6.608162671
NHERF4	5.590299736
TLCD3A	8.522899205
EPHX3	5.590303343
TM4SF20	4.723755107
LINC00115	4.688019685
FLJ13224	4.109994195
NEK11	6.289794722
TUBAL3	4.873621936
ZNF669	6.556836156
RBFA	7.770079423
JHY	5.172260228
TREML2	5.561526597
BORA	8.079137004
TCTN2	6.785017933
ALG13	7.752397578
CPSF7	7.837189668
BAALC	3.824681816
RPAP2	7.150563474
CBLL1	7.4312587
NUDT18	6.580338316
RABEP2	7.126445586
THSD4	6.189139923
UBA5	8.186200182
DCAKD	5.852921874
CCDC134	6.428683705
ZC3H14	8.197533719
PODNL1	6.163036527
MAP9	7.169959387
HDAC11	6.252895088
CAAP1	8.145151089
PLBD1	7.000335035
LPCAT1	8.76302603
RIN3	5.765838548
ZNF671	5.833631654
MCMBP	8.026719875
GGNBP2	8.780156169
ZNF672	7.427281979
ATP8B4	3.596605886
THNSL1	5.984451108
ZNF613	4.808976592
PRR5L	6.665981501
CYBRD1	6.827365002
NUP85	9.848196671
NAA60	8.591162461
TMC7	5.514896697
MORN1	5.853436438
BTNL8	4.681017719
ACTR5	7.150159026
ATAD5	6.433368174
MAGIX	5.098108793
SETD6	6.823349129
MAB21L4	5.039051711
TCEAL4	10.89691725
MRM1	6.201602784
NANOG	4.293107645
ADM2	6.104899594
FAM110D	5.077170466
MAP6D1	6.188509868
DOK3	5.057262078
TNIP3	4.050298569
KIAA0319L	7.604577172
SYNPO2L	4.031960298
COQ8B	5.152415368
CCNP	6.226025161
SLC35E1	8.269587736
ZNF696	5.96719379
L2HGDH	6.06534818
C10orf95	5.360469242
DHDDS	7.193851623
PLPPR3	5.687650426
PLEKHS1	3.875924993
SYNDIG1	4.60796374
NOL10	6.268900483
PDZD7	4.888598399
ERMP1	7.879217116
PAQR6	5.800883954
DENND1C	5.070955944
CEP76	7.311652731
JADE1	8.150298049
DENND2D	5.553407055
DNAJC22	6.161544902
ABCA11P	5.778273523
SCD5	6.494794026
WDR76	6.345606234
ATAT1	5.572942865
ZNF767P	5.8871354
WLS	7.969384441
ZNF442	4.307225881
CPED1	4.612176195
GRHL2	5.657646377
TRMT2B	6.870139098
DSN1	8.209885376
FRMD1	5.90366148
DNAJB14	8.403400106
POF1B	4.945830488
ZNF702P	5.125470085
SVEP1	5.056088873
IFT56	6.896290692
PLEKHH3	6.093450526
STN1	7.611867368
ANKRD53	4.578381581
GREB1L	4.859986776
PCNX2	5.725865235
DOCK5	6.915844737
TRAPPC13	6.464366684
C10orf88	7.220693844
TMEM156	6.043034261
RMI1	9.048922586
PSME3IP1	8.266985817
PHC3	5.993723918
MINDY3	7.564845439
DGLUCY	6.904297611
UBTD1	7.040655497
FOXRED2	6.291045649
TMEM62	6.600435437
MYO15B	5.637172458
NRSN2	6.874673039
SLC8B1	6.454314618
PANK2	8.620017429
FBXL18	6.466471272
SEMA6D	4.36234623
ZNF556	5.167029865
CSRNP3	4.249609043
ANP32A-IT1	4.400467888
TRPM3	4.493889465
FAM106A	4.267020835
GPR157	6.014299791
RPS2P45	4.199707586
PGAP1	5.754758474
LRRTM4	3.608885192
ATF7IP2	5.918592368
DCAF17	6.075860853
LINC00574	5.195231495
ADAMTS20	3.650907866
CCDC15	6.007737357
BIN3-IT1	4.965250806
ZNF606	6.29563355
MZT2B	7.136219167
PKD1L1-AS1	4.293157025
ZFP2	4.548115571
ZNF614	6.271207192
C3orf36	4.684198338
BICC1	7.403093569
BAIAP2L2	4.63639367
ARL14	4.727573346
MAP3K19	5.23910679
VCPIP1	6.503400013
BBOF1	6.37232161
TRIM46	5.379856921
CCDC170	4.189049436
LRRC8E	6.656133804
MROH9	3.789861604
RPF1	8.587140163
PTGES2	8.134872045
SIKE1	6.683889762
FRAS1	5.193939431
THOC7	10.6203135
UXS1	8.86223168
SLC66A2	7.565041499
ASRGL1	7.496899074
CENPT	6.155812936
EDC3	7.2742091
NAA15	8.321206716
CWH43	4.432117037
ASMTL-AS1	5.467385235
PGGHG	6.163396972
PRR36	6.551275904
ABHD18	6.45481902
MOGAT2	4.900326029
CTC1	6.308486178
IFT74	6.545891703
DBF4B	5.494685844
SPSB1	7.489097919
MYCT1	4.353863281
TEDC2	7.35407007
MYO19	7.596735229
RUBCNL	4.314841606
CEP290	6.168751547
TTI2	7.647612613
TMEM134	7.789683568
TMEM254	6.593653516
RNF34	7.094103638
MUS81	8.75705375
FUZ	5.997927913
HKDC1	6.385957807
FBXO11	8.393009812
CHD9	7.474994536
FHOD3	7.427979015
OPA3	6.110403754
SPG11	7.542281312
PROSER1	7.171672056
ARMC9	6.817220832
CCDC92	8.262223544
TM2D3	9.312320218
ALPK1	5.989873038
CFAP43	3.968628023
NAA50	8.915811113
COQ10B	7.394460042
ACSF2	7.08714438
RAB11FIP1	8.476872888
NUBPL	7.106369639
PAAF1	8.035828632
ORAI2	6.866583798
RUFY1	7.563076035
TASL	5.257796376
WDR26	8.704050261
FAAP100	7.618310098
PIGZ	6.162135149
ELL3	5.829755255
PREX2	4.136677543
CEP63	7.52650218
SLC35F5	6.179103184
ATOSB	7.643364458
EFHC2	4.371330786
PHAF1	6.05362842
TRIM45	6.647712645
ZNF430	6.700840289
EDEM3	7.767554057
ITPKC	6.50835775
GRPEL1	9.341161429
CDK5RAP3	8.736673317
PLEKHO2	6.947530451
EFHD1	6.732752186
WDCP	6.919026086
TRABD	7.210853793
MED28	8.761978089
FER1L4	6.243728336
FLAD1	8.010448893
PDGFD	5.708441129
PPP1R2C	4.624883778
ZKSCAN3	5.583990399
CXXC4	5.437966248
CEP70	6.649988885
CCDC68	5.542218559
PUS1	7.959401372
ULBP1	4.636753334
WDR82	10.15838897
PNPLA3	5.982375293
TRAF3IP3	4.330981792
DCAF11	6.913299412
ZSCAN16	6.345569673
REEP4	7.834340873
COASY	9.145868413
SKIC8	7.87476556
LPAL2	4.372704772
TNKS2	7.179414159
RNF39	5.098130372
PDCD1LG2	4.943527916
SLC19A3	4.111246076
TSGA10	4.581669491
SLC35G2	8.752165391
ACAD10	5.853906769
SLC44A4	4.441484187
VWA7	5.517076625
MPIG6B	4.640401487
LY6G6C	5.311695647
LY6G5C	4.856345693
PRR3	6.562291287
THUMPD2	7.775318998
TSEN2	6.863149428
TMEM121	5.465355172
PRR7	6.068778678
ITIH5	5.122928058
UPK3B	5.53871987
NDFIP1	9.173304716
SPX	4.62871859
THAP7	7.356823697
STARD5	5.669566964
CPTP	7.575056271
LIMD2	5.545097274
TMEM177	7.809941202
B9D2	6.883446438
CYB5B	8.204204652
ZNF34	5.621165616
COL18A1	7.713381579
INTS5	7.782188507
ASXL3	4.583435896
GPRASP3	6.372714221
APOL6	5.364398492
APOL5	5.000544234
APOL3	4.988570702
GRIP2	5.826102669
HCG4B	4.327767378
ILKAP	8.516251654
NPL	4.435392817
TMPRSS5	5.541681782
TUBB1	4.622401873
WNT5B	8.105916364
ZBP1	4.555531197
SLC2A10	5.540019878
KCNH6	4.437427076
SLC25A32	9.831920935
COLEC12	4.210317103
OR51E2	4.304985461
PTDSS2	7.629389197
GPR63	4.830372896
RSPH6A	5.558765695
SYNC	5.933797901
CFHR5	3.642003282
DCSTAMP	4.424297392
ITFG1	7.266949886
SGPP1	8.237771272
SLC38A1	9.482910474
TMX1	10.59929052
LRRC3	4.789694752
GDPD5	7.353328148
FBXO38	7.70613635
TDRD3	6.335105094
STMN4	4.768029252
VOPP1	10.45073496
CYRIA	5.004348617
RCC1L	6.782534029
YIPF5	10.04075433
INTS14	7.712591787
FAM117A	6.879320657
LMAN2L	8.801011808
C1orf21	5.407637276
NDEL1	8.903426344
CSRNP2	7.282768161
ACTL8	5.477885629
CLPB	7.214073897
APOLD1	6.293191417
YJU2B	7.762694495
GFOD2	7.019264369
COL21A1	5.169957224
PLA2G12A	8.019939338
CDADC1	5.911398957
TRIM8	8.788150712
URM1	8.36506711
LBH	8.043917634
FIP1L1	7.313664595
SNX27	8.033857931
ANP32E	9.396721189
NIPA2	9.909301631
ACSBG2	4.733409215
CAB39L	6.066502583
ITM2C	8.851739794
TSPAN14	7.885817043
CDT1	6.874908365
KAZALD1	5.592326307
UNC93B1	6.358541877
DEFB126	3.766357194
DIAPH3	7.191748819
SHCBP1L	4.638181439
TRMT1L	7.072356282
TSC22D4	5.941266946
MAP1LC3B	10.16050551
CCNL2	7.069797298
C6orf62	8.237471962
ISCA1	9.034554896
REXO5	6.216251587
AMN	5.752133944
OR2B2	3.997291152
LINC00597	4.48891973
TIGD6	4.047469463
RNF170	7.410203226
ADAMTS12	5.22166501
SLCO5A1	4.771006193
OR12D3	4.669093166
NETO2	10.25982469
SPACA1	4.039049541
VANGL1	7.57858951
RNF146	8.377008436
SPRY4	7.293479679
ST6GALNAC5	5.499130154
KRTAP1-3	5.507728294
TMEM14B	11.21511516
SFXN3	8.167462959
MED25	6.696384241
SHARPIN	7.929666328
ARPC5L	9.309529996
ISG20L2	9.024756683
RAB1B	9.207103283
LAS1L	9.043554517
HYI	7.93485834
QTRT1	7.258559094
SLIRP	11.7784859
SLC25A28	7.645860146
ABHD17A	8.887170102
SEH1L	8.521004671
KIF18A	7.621476379
ZNF93	5.722761869
HDHD3	6.688202836
PITPNM3	5.902352833
TCF7L1	6.07075518
ADPGK	7.782931353
SH3BGRL3	10.10160069
SF3B5	11.01806197
INO80B	7.158334115
GSG1	4.679926971
CCDC70	4.723495048
SLC25A31	3.38395476
PUS7L	7.054527145
PMFBP1	4.874343066
DRC3	4.84327262
ABHD11	7.418537834
RAB33B	6.480208261
EMC6	10.29408048
CDCA3	9.498269126
MXD3	7.428183138
APH1B	6.748759052
GLT8D2	5.788643836
DOHH	6.224178756
ARHGAP24	5.593176122
PUS3	7.70184437
EPPK1	5.524759302
SCRT1	5.01461254
PLVAP	5.403864283
TMEM47	5.723250717
ZMIZ2	7.458488456
C11orf68	7.942365917
DYNLRB1	8.137705493
TLN2	5.853934066
TRAPPC9	6.491698616
JAM3	6.850729586
NRIP2	4.618101204
ESPN	5.488515013
CRISPLD2	6.559895755
INHBE	4.824001727
ATG10	6.711272207
ITCH	7.690891988
GRWD1	7.919046345
ZNF484	4.573737239
RBM4B	7.518538637
FRMD8	7.124793024
RASSF4	5.514763359
TM2D1	7.415212968
TSSK1B	4.382991132
NACA4P	10.45317549
NCALD	5.260988411
ARB2A	8.085958669
BRIP1	6.979014383
OBSCN	5.133776824
EMILIN2	5.993857964
ADGRV1	4.429548676
RBM48	6.911585802
MAGT1	8.743580214
TMEM222	8.251115605
ANKRD27	9.052188867
ZIC4	4.206768445
ZNF394	7.605591682
KAT8	7.193477337
ARID5B	7.13782619
BLTP1	5.912202242
ASCC2	7.765118141
ANTXR1	6.681551659
POLR1B	7.392870888
SLC49A3	5.06339265
SETD3	7.487974776
USP48	6.336584911
DRC9	5.979413237
ZDHHC18	6.910177646
HSDL2	7.241056289
RPAIN	6.808376943
POLDIP3	7.096680686
YIPF4	6.666748354
DRC8	6.425421656
GINS4	6.888231462
LLPH	6.806568656
PGAP4	5.8517239
ARFGAP2	7.433397193
ZNF528	5.384739509
DOT1L	5.524166584
DCTN5	7.911069613
HOPX	4.832784505
MAK16	8.792237772
MT4	5.319565665
SLC12A8	5.734446335
PARD6B	6.05423069
TUBB6	11.44167744
ZGPAT	7.434719135
GLYR1	6.131861027
ADGRE3	4.264316581
USP32	8.102896968
SLC9A7	6.684509528
GTPBP3	6.695185647
LINC00260	4.812023262
PIGO	7.296020343
PSRC1	8.323351168
CBX2	6.155435999
UNC119B	8.585579543
PCGF1	8.009510133
NAA11	4.437303641
TUBA1C	13.88351404
SLC67A2	6.257304717
CROCCP2	7.391121963
IL17RC	6.449862734
LMNB2	8.810756087
ADTRP	6.21943778
TRIM52	6.35916207
LRCH3	6.985518659
KLHL22	6.369652458
RIOX2	7.968703288
CBR4	7.373018865
ADO	8.614994763
PLXDC2	5.007567944
RNFT2	6.232621806
NFATC2IP	7.51528873
AOPEP	8.304713491
ZNF587	8.460061536
TMEM209	7.661471102
RITA1	7.708986799
PWWP3A	7.11563637
WDR73	8.501576884
TNS4	6.850629595
SLC61A1	8.569919672
ARHGAP19	7.271487777
RBM17	7.140710871
REPS1	6.156179756
H2BC12	10.08326678
SHISAL1	6.571066974
SYDE1	7.108746343
TRIM5	6.478454866
MICALL1	8.664122525
ZFHX2	5.524844102
CFAP74	4.982698864
TSPYL5	7.224098698
DIXDC1	8.334190145
GFM1	8.107853237
SCIN	4.56578816
HPS4	6.853810911
NAV3	6.915210353
NAV2	8.485453862
ABCC10	7.311234418
MVB12B	6.879227624
TRIM15	5.052640022
SLC25A21	5.098661858
UBE3B	7.22251612
BMERB1	7.151708543
RHOT2	7.866246453
GLB1L2	6.592527447
KIR3DX1	4.901248001
TSR2	8.840105762
EFCAB11	7.957960338
WFDC8	4.717610915
ZSWIM1	5.942392541
ZNF551	5.38838475
CEACAM21	4.662381031
ZNF468	6.76032469
ZNF160	7.150976601
MACIR	8.044409081
FAM110B	5.320096663
DCAF15	6.239990936
MCFD2	9.432416663
GADD45GIP1	8.531919861
ZNF835	4.732421019
YIF1B	7.303613011
AOC4P	6.044146573
STARD13	6.74284438
N4BP2L1	4.841595473
TBL1Y	4.639213969
ANGEL2	7.13353294
JPT2	9.047484414
SPSB3	8.24091953
IL33	3.920080086
ADCK2	7.446559472
DHX57	6.70273039
CREB3L1	6.738713578
ZNF682	4.859228419
SLC25A46	9.184764297
GGTLC2	5.879574445
LMF2	8.358985816
RLIG1	9.062457685
R3HDM4	8.606210152
TMEM259	6.368440267
IGLL3P	4.93929843
LRP5L	5.434253686
ANKRD40	6.587404082
UAP1L1	5.752389256
FAAP24	6.438636195
RSAD2	4.803733385
TDRD12	4.762469159
ATPAF2	6.414264985
SYT12	5.007726209
LONRF1	6.04999832
YTHDC1	8.316930841
ZNF804A	4.229898997
NEK9	7.521987033
NXPE3	6.843024662
CHMP7	7.644156708
MYLK3	4.066019367
CHRDL1	5.477634755
CALML4	6.019180227
COG7	6.948677577
MYOZ3	5.144774739
GGTLC1	6.311080931
IFT70A	5.895071959
MTDH	8.743916198
MTSS2	5.195428244
MTG1	7.714713923
CDHR1	4.625784771
STRADA	7.670835954
METTL18	7.733665967
C1orf105	4.77821883
LDHAL6B	3.715654665
ATXN3L	3.635680603
G6PC3	8.652955705
ZNF764	6.391653944
TIMM50	8.501908998
FAM114A1	9.16217054
H2AC25	7.531061139
ZNF276	5.88009556
IMP4	9.556469218
TEX30	8.821623886
ORAI3	7.659284834
HTR7P1	4.82784592
PGAP3	7.011790147
SP140L	6.103295623
MYL10	5.294470834
ARMC6	7.358647304
MAPK1IP1L	9.453942341
TBC1D31	6.955950977
TJAP1	7.649616365
CADPS2	5.004926871
ACTR8	7.015329053
ATP5IF1	9.063040703
MUC16	5.049626748
SFXN1	8.249693139
PAXBP1	7.523378826
ARHGAP12	7.976242645
H2AZ2	9.118529991
CEP41	6.530652533
TGS1	6.863485182
MYL12B	12.32654321
EGLN3	5.827090806
CAVIN3	8.169179477
ERI2	7.702137806
RWDD2A	6.593368425
SGF29	7.36584605
MED8	8.292111872
AHNAK2	9.24992327
IZUMO4	5.034046435
SCAMP4	6.233490395
LARP4	7.566227935
TEX261	8.928639281
CYP2U1	6.649907098
PIK3IP1	6.771253972
ZNF257	4.258102399
TOE1	7.781601084
MCM3AP-AS1	5.677553602
BUD23	9.381134824
TRIM9	5.522396421
EFHC1	7.396538776
NLRP3	5.235331453
ERMAP	6.156421061
CSPG4P1Y	5.310473915
TUBGCP5	6.824592993
KLHL29	5.637483848
CROCCP3	4.587271834
PWWP2A	6.89030806
OSBPL1A	7.864972077
OSBPL7	6.52660288
OSBPL8	9.962511575
OSBPL9	9.93189539
OSBPL10	8.559496923
OSBPL11	8.042159015
C1QTNF1	5.401795995
C1QTNF3	4.794767742
TMEM123	10.8387513
MRFAP1L1	9.524746128
MARCHF3	5.956801882
ATG4A	7.58385925
KCTD12	6.402051046
FBXO17	7.424621397
LRRC42	9.471473298
KIR3DL3	4.869921631
ARHGAP33	6.476592708
TRMT61A	6.308062213
DHRS1	7.932851878
TSR3	7.739677089
OSR2	5.847816594
KLHDC3	8.082417502
COX20	8.609027443
ACSM1	4.439672615
LYPD1	6.141359784
NIBAN1	6.446198871
RPL39L	8.554818041
ARAP1	6.87212915
AGAP2	4.675947876
AGAP1	6.836964643
MIA2	4.003164499
SSX2IP	7.043457738
FTSJ3	8.724821029
SLC16A10	4.206649892
CFAP70	4.574001281
PDZD8	8.609324379
CYP2R1	6.268424966
DNAJC24	8.159280991
CLBA1	6.137985442
MRPL52	8.42258951
NTAN1	9.260452036
DNAAF1	5.209852835
SPATA2L	7.899030814
IQCK	7.248236158
PAQR4	7.502566346
SLC38A10	7.024801911
CANT1	8.875326407
LSM12	8.253503388
TBC1D16	7.17944621
ZNF813	5.863073204
ZNF440	4.674214584
ZNF787	7.421166442
ZNF573	5.690351912
ZNF428	6.521904973
MFSD12	8.080422608
MISP	8.618389504
HSPB6	4.947924846
GJB4	5.240744997
RNF19B	7.129864219
C1orf216	7.85000398
SYT2	6.022086748
TSHZ2	4.689551918
HMGB3P1	8.228999281
ZNF280A	4.796727121
EMID1	5.629077152
MBOAT2	9.640964597
FAM168B	8.413404611
SLC66A3	7.670876031
AHSA2P	6.1352577
MTERF4	6.676357162
FAM131A	6.517234527
CRYBG3	9.135882599
DCBLD2	10.16175201
LRRC15	5.493175039
TPRA1	7.218113375
PRRC1	9.103071886
PACRG	4.621615645
RALYL	4.222097849
HGSNAT	7.722692688
NACC2	8.381748807
PIERCE1	6.370477266
MAGEC3	3.977517161
APOOL	6.89657394
TCP10L	4.63196412
ASB6	7.156109463
ASB7	6.722028332
ASB8	7.005348434
ASB9	7.285956051
MYL6B	10.35623054
ZNF358	6.682507722
RNF32	4.285866793
CHODL	4.779409084
TCEAL2	4.030683597
NEK7	9.654863143
MTCL2	6.089425811
RPL10L	6.512898561
TRPM6	4.916925726
ZNF280B	5.65463868
SIRPA	8.36262704
SREK1	7.231695112
FBXL14	7.469613096
SLC38A6	8.133076402
TTBK2	5.901710308
ZNF688	5.980515256
DNAAF8	5.259895102
TOM1L2	6.628481012
